candidate_id,robot,sample_index,parking_id,span2_mm,span3_mm,span4_mm,span5_mm,factor2,factor3,factor4,factor5,tier1_complete,tier2_complete,tier3_complete,storage_balanced_fraction,pickup_complete,pickup_min_slot_complete,module_complete,module_stress_complete,module_stress_total,module_stress_min_clearance_m,module_stress_min_joint_margin_rad,elapsed_s
xarm6_q06_rear_center,xarm6,6,rear_center,372.9079609543004,320.7655806094204,0.0,58.993680761970396,1.0783280469477177,0.9248021813109517,,1.02899199584499,13,24,20,0.8558024691358025,60,8,True,9,9,0.00666666666666671,0.16587772696008907,47.042101088998606
xarm6_q06_rear_right,xarm6,6,rear_right,372.9079609543004,320.7655806094204,0.0,58.993680761970396,1.0783280469477177,0.9248021813109517,,1.02899199584499,12,23,16,0.7708641975308642,60,6,True,9,9,0.00666666666666671,1.3680567493068452e-05,44.706935542984866
xarm6_q06_mid_left,xarm6,6,mid_left,372.9079609543004,320.7655806094204,0.0,58.993680761970396,1.0783280469477177,0.9248021813109517,,1.02899199584499,14,24,13,0.7916049382716049,66,8,True,9,9,0.00666666666666671,0.16587772695877545,45.90675156400539
xarm6_q07_rear_left,xarm6,7,rear_left,414.47157688709103,420.7556492891212,0.0,48.57119658121155,1.1985164512880147,1.2130844634957612,,0.8471987484954298,11,19,19,0.7323456790123456,66,8,True,9,9,0.00666666666666671,0.30420970711951023,44.86683041098877
xarm6_q07_rear_center,xarm6,7,rear_center,414.47157688709103,420.7556492891212,0.0,48.57119658121155,1.1985164512880147,1.2130844634957612,,0.8471987484954298,6,11,7,0.3664197530864198,60,7,True,9,9,0.00666666666666671,0.09532706550334957,40.75125928001944
xarm6_q07_rear_right,xarm6,7,rear_right,414.47157688709103,420.7556492891212,0.0,48.57119658121155,1.1985164512880147,1.2130844634957612,,0.8471987484954298,6,6,3,0.25037037037037035,62,5,False,0,9,0.00666666666666671,7.0986838456299495e-06,42.777487590006785
xarm6_q07_mid_left,xarm6,7,mid_left,414.47157688709103,420.7556492891212,0.0,48.57119658121155,1.1985164512880147,1.2130844634957612,,0.8471987484954298,6,8,6,0.3140740740740741,65,7,True,9,9,0.00666666666666671,0.09532706550279935,40.265541954984656
xarm6_q08_rear_left,xarm6,8,rear_left,262.68407005437297,301.65484131772115,0.0,71.2478836982437,0.759596548974514,0.8697038339450955,,1.2427348336204886,5,2,0,0.13777777777777778,20,0,False,0,9,,,60.29740544600645
xarm6_q08_rear_center,xarm6,8,rear_center,262.68407005437297,301.65484131772115,0.0,71.2478836982437,0.759596548974514,0.8697038339450955,,1.2427348336204886,11,17,3,0.5081481481481481,56,6,True,9,9,0.001916345546741062,0.46836270055501994,50.07871796897962
xarm6_q08_rear_right,xarm6,8,rear_right,262.68407005437297,301.65484131772115,0.0,71.2478836982437,0.759596548974514,0.8697038339450955,,1.2427348336204886,13,24,15,0.7940740740740742,64,7,True,9,9,0.001916345546741173,0.28439051922774805,47.944018465001136
xarm6_q08_mid_left,xarm6,8,mid_left,262.68407005437297,301.65484131772115,0.0,71.2478836982437,0.759596548974514,0.8697038339450955,,1.2427348336204886,13,18,1,0.5412345679012346,48,0,True,9,9,0.001916345546741284,0.4683627005550195,51.22553924599197
xarm6_q09_rear_left,xarm6,9,rear_left,275.8138885034633,371.05928675392107,0.0,46.585026908408814,0.7975636962801218,1.069804425816983,,0.8125551617704332,10,12,2,0.40691358024691354,45,0,True,7,9,0.00666666666666671,0.4486399886695862,49.47604493802646
xarm6_q09_rear_center,xarm6,9,rear_center,275.8138885034633,371.05928675392107,0.0,46.585026908408814,0.7975636962801218,1.069804425816983,,0.8125551617704332,14,25,14,0.8172839506172839,65,8,True,9,9,0.00666666666666671,0.4548273436543955,47.26315963600064
xarm6_q09_rear_right,xarm6,9,rear_right,275.8138885034633,371.05928675392107,0.0,46.585026908408814,0.7975636962801218,1.069804425816983,,0.8125551617704332,15,25,20,0.9135802469135802,60,7,True,9,9,0.00666666666666671,0.28414354193219227,47.598586192005314
xarm6_q09_mid_left,xarm6,9,mid_left,275.8138885034633,371.05928675392107,0.0,46.585026908408814,0.7975636962801218,1.069804425816983,,0.8125551617704332,14,25,10,0.7679012345679013,67,8,True,9,9,0.00666666666666671,0.45482734365409305,46.90975899199839
xarm6_q10_rear_left,xarm6,10,rear_left,427.5908417315858,338.6705463902318,0.0,69.59485204924957,1.2364530810154974,0.9764241520315409,,1.2139019770547748,12,24,13,0.7471604938271605,67,9,True,9,9,0.003217549891260142,0.2579767652874567,46.94737735798117
xarm6_q10_rear_center,xarm6,10,rear_center,427.5908417315858,338.6705463902318,0.0,69.59485204924957,1.2364530810154974,0.9764241520315409,,1.2139019770547748,11,20,16,0.7086419753086419,61,6,True,9,9,0.003217549891200412,2.0597064138261345e-05,44.873669663007604
xarm6_q10_rear_right,xarm6,10,rear_right,427.5908417315858,338.6705463902318,0.0,69.59485204924957,1.2364530810154974,0.9764241520315409,,1.2139019770547748,10,19,10,0.5990123456790123,62,5,True,9,9,0.0032175498912108483,4.440892098500626e-16,43.64834124001209
xarm6_q10_mid_left,xarm6,10,mid_left,427.5908417315858,338.6705463902318,0.0,69.59485204924957,1.2364530810154974,0.9764241520315409,,1.2139019770547748,11,22,20,0.7846913580246913,63,7,True,9,9,0.0032175498912061853,2.0597064138705434e-05,45.4292779089883
xarm6_q11_rear_left,xarm6,11,rear_left,381.3889578040365,395.31394679265844,0.0,52.247374976150404,1.1028523202985525,1.1397332581691444,,0.9113201610744,12,24,15,0.7718518518518519,65,8,True,9,9,0.00666666666666671,0.3886973404297893,46.332505795988254
xarm6_q11_rear_center,xarm6,11,rear_center,381.3889578040365,395.31394679265844,0.0,52.247374976150404,1.1028523202985525,1.1397332581691444,,0.9113201610744,12,19,17,0.7298765432098766,61,7,True,9,9,0.00666666666666671,0.1586032198921239,44.46657352600596
xarm6_q11_rear_right,xarm6,11,rear_right,381.3889578040365,395.31394679265844,0.0,52.247374976150404,1.1028523202985525,1.1397332581691444,,0.9113201610744,7,12,6,0.3896296296296296,60,6,True,9,9,0.00666666666666671,0.0005097673784040246,42.38974966300884
xarm6_q11_mid_left,xarm6,11,mid_left,381.3889578040365,395.31394679265844,0.0,52.247374976150404,1.1028523202985525,1.1397332581691444,,0.9113201610744,10,20,18,0.7111111111111111,66,8,True,9,9,0.00666666666666671,0.15860321989271808,44.02882282802602
xarm6_q12_rear_left,xarm6,12,rear_left,317.3763578654422,276.2981072405624,0.0,60.81468227162705,0.9177487851120532,0.7965976018458605,,1.0607546516694129,5,6,0,0.1911111111111111,24,0,False,0,9,,,58.27328786498401
xarm6_q12_rear_center,xarm6,12,rear_center,317.3763578654422,276.2981072405624,0.0,60.81468227162705,0.9177487851120532,0.7965976018458605,,1.0607546516694129,12,19,4,0.5693827160493827,65,8,True,9,9,0.00666666666666671,0.4064097894040959,49.48684903100366
xarm6_q12_rear_right,xarm6,12,rear_right,317.3763578654422,276.2981072405624,0.0,60.81468227162705,0.9177487851120532,0.7965976018458605,,1.0607546516694129,14,25,16,0.8419753086419753,62,8,True,9,9,0.00666666666666671,0.13828334345498572,48.82883536000736
xarm6_q12_mid_left,xarm6,12,mid_left,317.3763578654422,276.2981072405624,0.0,60.81468227162705,0.9177487851120532,0.7965976018458605,,1.0607546516694129,14,23,6,0.6918518518518519,57,4,True,9,9,0.00666666666666671,0.4064097894032024,51.467406560987
xarm6_q13_rear_left,xarm6,13,rear_left,342.7173884779664,426.03978966773906,0.0,67.12317885042651,0.9910267703235149,1.2283192169852555,,1.170790038537234,14,24,14,0.8039506172839506,68,9,True,9,9,0.005163158075045894,0.4345340832223745,49.07681664699339
xarm6_q13_rear_center,xarm6,13,rear_center,342.7173884779664,426.03978966773906,0.0,67.12317885042651,0.9910267703235149,1.2283192169852555,,1.170790038537234,11,20,18,0.7333333333333334,61,8,True,9,9,0.005163158075046005,0.22778614690260168,48.34717661200557
xarm6_q13_rear_right,xarm6,13,rear_right,342.7173884779664,426.03978966773906,0.0,67.12317885042651,0.9910267703235149,1.2283192169852555,,1.170790038537234,8,11,7,0.41086419753086423,59,6,True,9,9,0.005163158075046005,0.08874228238401738,52.85911905899411
xarm6_q13_mid_left,xarm6,13,mid_left,342.7173884779664,426.03978966773906,0.0,67.12317885042651,0.9910267703235149,1.2283192169852555,,1.170790038537234,10,20,20,0.7358024691358024,65,8,True,9,9,0.005163158075046116,0.22778614690350008,57.80960304097971
xarm6_q14_rear_left,xarm6,14,rear_left,363.50300146520806,285.00778369399006,0.0,46.016079601705236,1.0511319753713906,0.8217085497453809,,0.8026313493028283,10,12,2,0.40691358024691354,43,0,True,7,9,0.00666666666666671,0.39968485250205754,69.73234471899923
xarm6_q14_rear_center,xarm6,14,rear_center,363.50300146520806,285.00778369399006,0.0,46.016079601705236,1.0511319753713906,0.8217085497453809,,0.8026313493028283,14,25,13,0.8049382716049384,63,8,True,9,9,0.00666666666666671,0.25519470297385416,65.44668670202373
xarm6_q14_rear_right,xarm6,14,rear_right,363.50300146520806,285.00778369399006,0.0,46.016079601705236,1.0511319753713906,0.8217085497453809,,0.8026313493028283,13,25,16,0.8197530864197531,61,6,True,9,9,0.00666666666666671,0.012766458795909763,48.62497859800351
xarm6_q14_mid_left,xarm6,14,mid_left,363.50300146520806,285.00778369399006,0.0,46.016079601705236,1.0511319753713906,0.8217085497453809,,0.8026313493028283,14,25,10,0.7679012345679013,66,8,True,9,9,0.00666666666666671,0.25519470297419566,50.77585671900306
xarm6_q15_rear_left,xarm6,15,rear_left,404.97503054542136,358.23777038889324,0.0,61.57894188593817,1.1710555404424667,1.032838594634086,,1.0740851815789938,14,24,13,0.7916049382716049,64,8,True,9,9,0.00666666666666671,0.3290184789696151,54.25797828001669
xarm6_q15_rear_center,xarm6,15,rear_center,404.97503054542136,358.23777038889324,0.0,61.57894188593817,1.1710555404424667,1.032838594634086,,1.0740851815789938,12,19,16,0.7175308641975309,61,7,True,9,9,0.00666666666666671,0.06403426516053878,52.413978212018264
xarm6_q15_rear_right,xarm6,15,rear_right,404.97503054542136,358.23777038889324,0.0,61.57894188593817,1.1710555404424667,1.032838594634086,,1.0740851815789938,9,18,12,0.5881481481481482,63,6,True,9,9,0.00666666666666671,3.975966678559928e-06,47.632071407017065
xarm6_q15_mid_left,xarm6,15,mid_left,404.97503054542136,358.23777038889324,0.0,61.57894188593817,1.1710555404424667,1.032838594634086,,1.0740851815789938,11,22,20,0.7846913580246913,64,8,True,9,9,0.00666666666666671,0.06403426516085542,49.5186083719891
xarm6_q16_rear_left,xarm6,16,rear_left,296.4262192132952,303.8318712641016,0.0,54.69213501694503,0.8571678255684674,0.8759804489091039,,0.9539626692421734,5,6,0,0.1911111111111111,25,0,False,0,9,0.05814840825655935,0.450540274364827,59.233054865006125
xarm6_q16_rear_center,xarm6,16,rear_center,296.4262192132952,303.8318712641016,0.0,54.69213501694503,0.8571678255684674,0.8759804489091039,,0.9539626692421734,12,19,5,0.5817283950617284,62,7,True,9,9,0.00666666666666671,0.4520666774650737,52.28879572200822
xarm6_q16_rear_right,xarm6,16,rear_right,296.4262192132952,303.8318712641016,0.0,54.69213501694503,0.8571678255684674,0.8759804489091039,,0.9539626692421734,15,25,18,0.8888888888888888,62,8,True,9,9,0.00666666666666671,0.2136789423652421,50.63035456297803
xarm6_q16_mid_left,xarm6,16,mid_left,296.4262192132952,303.8318712641016,0.0,54.69213501694503,0.8571678255684674,0.8759804489091039,,0.9539626692421734,14,24,6,0.7051851851851851,57,4,True,9,9,0.00666666666666671,0.45206667746444706,51.42120619799243
ur5e_q00_rear_left,ur5e,0,rear_left,444.73137959896644,392.0000000000001,127.0,99.99999999999997,1.0,1.0,1.0,1.0,13,21,6,0.642962962962963,55,7,False,0,9,-0.0005999999984277887,1.570801019614751,55.96167875599349
ur5e_q00_rear_center,ur5e,0,rear_center,444.73137959896644,392.0000000000001,127.0,99.99999999999997,1.0,1.0,1.0,1.0,15,18,10,0.6967901234567901,45,6,False,0,9,-0.000599999997550088,0.6783527790676303,60.752891137002734
ur5e_q00_rear_right,ur5e,0,rear_right,444.73137959896644,392.0000000000001,127.0,99.99999999999997,1.0,1.0,1.0,1.0,10,20,8,0.5876543209876544,31,3,False,0,9,-0.000599999997346029,0.9002910318051365,54.89916326897219
ur5e_q00_mid_left,ur5e,0,mid_left,444.73137959896644,392.0000000000001,127.0,99.99999999999997,1.0,1.0,1.0,1.0,8,14,7,0.4508641975308642,52,7,False,0,9,-0.0005999999958747615,0.8342151094370358,51.70248539102613
ur5e_q01_rear_left,ur5e,1,rear_left,370.40069112329707,464.3163234852256,139.9423273783177,87.32582810334858,0.8328638547100127,1.1844804170541465,1.1019080895930529,0.8732582810334861,15,23,7,0.7264197530864198,52,6,False,0,9,-0.0007429450641373431,0.4727418554000069,57.35011581500294
ur5e_q01_rear_center,ur5e,1,rear_center,370.40069112329707,464.3163234852256,139.9423273783177,87.32582810334858,0.8328638547100127,1.1844804170541465,1.1019080895930529,0.8732582810334861,15,24,18,0.8755555555555555,53,6,False,0,9,-0.0012655501456266954,0.610582471121675,60.47850319399731
ur5e_q01_rear_right,ur5e,1,rear_right,370.40069112329707,464.3163234852256,139.9423273783177,87.32582810334858,0.8328638547100127,1.1844804170541465,1.1019080895930529,0.8732582810334861,15,24,14,0.8261728395061728,43,6,False,0,9,-0.0013684878303566114,0.8205231834028677,60.46299517300213
ur5e_q01_mid_left,ur5e,1,mid_left,370.40069112329707,464.3163234852256,139.9423273783177,87.32582810334858,0.8328638547100127,1.1844804170541465,1.1019080895930529,0.8732582810334861,15,20,16,0.7975308641975308,56,6,False,0,9,-0.0005999999999336258,0.2128724143661378,57.76801696399343
ur5e_q02_rear_left,ur5e,2,rear_left,535.9137055873061,391.10656249523174,106.94904770050198,113.89546822756526,1.2050278666429222,0.9977208226919174,0.8421184858307242,1.1389546822756529,12,19,5,0.5817283950617284,43,6,False,0,9,-0.0005999999963812175,0.8781315440923878,58.76097888400545
ur5e_q02_rear_center,ur5e,2,rear_center,535.9137055873061,391.10656249523174,106.94904770050198,113.89546822756526,1.2050278666429222,0.9977208226919174,0.8421184858307242,1.1389546822756529,12,15,6,0.5407407407407407,35,4,False,0,9,-0.000599999997375894,0.8210640280064228,60.086727778980276
ur5e_q02_rear_right,ur5e,2,rear_right,535.9137055873061,391.10656249523174,106.94904770050198,113.89546822756526,1.2050278666429222,0.9977208226919174,0.8421184858307242,1.1389546822756529,12,13,6,0.514074074074074,26,3,False,0,9,-0.0005999999949550527,1.004828528546983,53.45651973999338
ur5e_q02_mid_left,ur5e,2,mid_left,535.9137055873061,391.10656249523174,106.94904770050198,113.89546822756526,1.2050278666429222,0.9977208226919174,0.8421184858307242,1.1389546822756529,7,12,6,0.3896296296296296,43,5,False,0,9,-0.0005999999950168922,0.893360339239444,52.973817455989774
ur5e_q03_rear_left,ur5e,3,rear_left,489.50484206927683,408.9178183935584,147.1093778894283,97.54032948985694,1.100675294175744,1.043157699983567,1.1583415581844747,0.9754032948985696,12,16,9,0.5911111111111111,47,6,False,0,9,-0.000599999999648132,1.2348280551822732,55.207297873013886
ur5e_q03_rear_center,ur5e,3,rear_center,489.50484206927683,408.9178183935584,147.1093778894283,97.54032948985694,1.100675294175744,1.043157699983567,1.1583415581844747,0.9754032948985696,12,17,14,0.6661728395061729,43,4,False,0,9,-0.0005999999979070803,0.6649938270326645,59.52994083397789
ur5e_q03_rear_right,ur5e,3,rear_right,489.50484206927683,408.9178183935584,147.1093778894283,97.54032948985694,1.100675294175744,1.043157699983567,1.1583415581844747,0.9754032948985696,10,16,13,0.5960493827160493,33,4,False,0,9,-0.0005999999953650581,0.8846142055309212,54.31371002297965
ur5e_q03_mid_left,ur5e,3,mid_left,489.50484206927683,408.9178183935584,147.1093778894283,97.54032948985694,1.100675294175744,1.043157699983567,1.1583415581844747,0.9754032948985696,7,13,10,0.4523456790123457,47,7,False,0,9,-0.0005999999955329238,0.8436589924265778,52.888009488000534
ur5e_q04_rear_left,ur5e,4,rear_left,431.81069500726653,335.89908981323254,113.62611304549502,102.21456107683477,0.9709472162649035,0.8568854331970215,0.8946938035078347,1.022145610768348,14,22,9,0.7155555555555555,48,7,False,0,9,-0.0005999999999999062,1.5708010196147342,53.3271926860034
ur5e_q04_rear_center,ur5e,4,rear_center,431.81069500726653,335.89908981323254,113.62611304549502,102.21456107683477,0.9709472162649035,0.8568854331970215,0.8946938035078347,1.022145610768348,13,18,11,0.6646913580246914,49,6,False,0,9,-0.0005999999903348596,0.707070791393491,54.31367652199697
ur5e_q04_rear_right,ur5e,4,rear_right,431.81069500726653,335.89908981323254,113.62611304549502,102.21456107683477,0.9709472162649035,0.8568854331970215,0.8946938035078347,1.022145610768348,15,22,14,0.7995061728395062,42,4,False,0,9,-0.0005999999912263687,0.921842833799281,54.41331453298335
ur5e_q04_mid_left,ur5e,4,mid_left,431.81069500726653,335.89908981323254,113.62611304549502,102.21456107683477,0.9709472162649035,0.8568854331970215,0.8946938035078347,1.022145610768348,14,22,16,0.8019753086419753,49,7,False,0,9,-0.0005999999910799303,1.1395047380848236,51.71936802298296
ur5e_q05_rear_left,ur5e,5,rear_left,399.6382200339633,429.331642072648,101.8859075694345,109.52699324116108,0.8986058514565229,1.095233780797571,0.8022512407042086,1.095269932411611,15,20,4,0.6493827160493827,53,7,False,0,9,-0.0005999999996792876,0.5480121260433144,50.7699668139976
ur5e_q05_rear_center,ur5e,5,rear_center,399.6382200339633,429.331642072648,101.8859075694345,109.52699324116108,0.8986058514565229,1.095233780797571,0.8022512407042086,1.095269932411611,14,23,10,0.7412345679012345,52,6,False,0,9,-0.0005999999994091565,0.7010853902114178,53.59870333701838
ur5e_q05_rear_right,ur5e,5,rear_right,399.6382200339633,429.331642072648,101.8859075694345,109.52699324116108,0.8986058514565229,1.095233780797571,0.8022512407042086,1.095269932411611,15,23,10,0.7634567901234567,49,6,False,0,9,-0.0005999999997149119,0.9269219965952376,54.802870963991154
ur5e_q05_mid_left,ur5e,5,mid_left,399.6382200339633,429.331642072648,101.8859075694345,109.52699324116108,0.8986058514565229,1.095233780797571,0.8022512407042086,1.095269932411611,15,24,11,0.7891358024691358,57,6,False,0,9,-0.000599999999999129,0.3601510378204864,56.04313286699471
ur5e_q06_rear_left,ur5e,6,rear_left,457.3342765043753,306.5462618917228,127.44162100972609,89.25293856300412,1.0283382227644324,0.7820057701319456,1.0034773307852447,0.8925293856300414,14,21,10,0.7145679012345679,53,6,False,0,9,-0.001284053814665391,1.570801019614315,50.91042970199487
ur5e_q06_rear_center,ur5e,6,rear_center,457.3342765043753,306.5462618917228,127.44162100972609,89.25293856300412,1.0283382227644324,0.7820057701319456,1.0034773307852447,0.8925293856300414,13,20,10,0.6790123456790124,52,6,False,0,9,-0.0009435336090116361,0.7786204310007845,53.58871802399517
ur5e_q06_rear_right,ur5e,6,rear_right,457.3342765043753,306.5462618917228,127.44162100972609,89.25293856300412,1.0283382227644324,0.7820057701319456,1.0034773307852447,0.8925293856300414,15,22,11,0.7624691358024691,35,4,False,0,9,-0.0007695797895942852,0.9076735163371898,53.28030642098747
ur5e_q06_mid_left,ur5e,6,mid_left,457.3342765043753,306.5462618917228,127.44162100972609,89.25293856300412,1.0283382227644324,0.7820057701319456,1.0034773307852447,0.8925293856300414,13,21,15,0.7540740740740741,49,6,False,0,9,-0.0010671724101614308,1.1535961533328294,51.93574128500768
ur5e_q07_rear_left,ur5e,7,rear_left,519.3798570034919,484.396985333413,126.99977917503566,124.35646778903899,1.167850709054619,1.2357065952382982,0.9999982612207532,1.2435646778903902,8,16,12,0.5392592592592592,39,4,False,0,9,-0.0005999999993177851,0.6084723482995003,62.25486260099569
ur5e_q07_rear_center,ur5e,7,rear_center,519.3798570034919,484.396985333413,126.99977917503566,124.35646778903899,1.167850709054619,1.2357065952382982,0.9999982612207532,1.2435646778903902,8,13,9,0.46222222222222226,36,5,False,0,9,-0.0005999999995759536,0.7205046194893487,58.58321806200547
ur5e_q07_rear_right,ur5e,7,rear_right,519.3798570034919,484.396985333413,126.99977917503566,124.35646778903899,1.167850709054619,1.2357065952382982,0.9999982612207532,1.2435646778903902,6,8,3,0.277037037037037,25,3,False,0,9,-0.0005999999992765959,0.9496296795464696,51.63509142599651
ur5e_q07_mid_left,ur5e,7,mid_left,519.3798570034919,484.396985333413,126.99977917503566,124.35646778903899,1.167850709054619,1.2357065952382982,0.9999982612207532,1.2435646778903902,7,11,11,0.43802469135802474,39,5,False,0,9,-0.0005999999995319055,0.683839361959647,59.45900539800641
ur5e_q08_rear_left,ur5e,8,rear_left,353.86875194788445,361.4228157848121,152.0456443205476,75.88665038347241,0.7956909905187786,0.9219969790428877,1.1972097977995872,0.7588665038347244,15,19,3,0.6237037037037038,43,5,False,0,9,-0.0012643414812531575,1.5708010196148452,49.8825889689906
ur5e_q08_rear_center,ur5e,8,rear_center,353.86875194788445,361.4228157848121,152.0456443205476,75.88665038347241,0.7956909905187786,0.9219969790428877,1.1972097977995872,0.7588665038347244,15,22,9,0.7377777777777778,54,6,False,0,9,-0.0009336419779704605,0.5822838503644094,54.33173111098586
ur5e_q08_rear_right,ur5e,8,rear_right,353.86875194788445,361.4228157848121,152.0456443205476,75.88665038347241,0.7956909905187786,0.9219969790428877,1.1972097977995872,0.7588665038347244,15,24,21,0.9125925925925925,51,6,False,0,9,-0.0011999999972007389,0.7807728647307455,56.37380501200096
ur5e_q08_mid_left,ur5e,8,mid_left,353.86875194788445,361.4228157848121,152.0456443205476,75.88665038347241,0.7956909905187786,0.9219969790428877,1.1972097977995872,0.7588665038347244,15,21,12,0.7614814814814815,56,6,False,0,9,-0.0011999999964970795,1.2710633721605482,54.57635563399526
ur5e_q09_rear_left,ur5e,9,rear_left,345.72245359982793,396.51775636523973,122.15691620390864,91.85815299861132,0.7773736449889839,1.0115248886868358,0.9618654819205403,0.9185815299861133,15,23,6,0.7140740740740741,52,7,False,0,9,-0.0008083831078380538,1.5708010196143611,53.268337431014515
ur5e_q09_rear_center,ur5e,9,rear_center,345.72245359982793,396.51775636523973,122.15691620390864,91.85815299861132,0.7773736449889839,1.0115248886868358,0.9618654819205403,0.9185815299861133,15,22,7,0.7130864197530865,53,6,False,0,9,-0.0011211730279876708,0.6311854418700724,53.51460781201604
ur5e_q09_rear_right,ur5e,9,rear_right,345.72245359982793,396.51775636523973,122.15691620390864,91.85815299861132,0.7773736449889839,1.0115248886868358,0.9618654819205403,0.9185815299861133,15,24,10,0.7767901234567901,47,6,False,0,9,-0.0012501684150770034,0.8448398717803514,54.99400237802183
ur5e_q09_mid_left,ur5e,9,mid_left,345.72245359982793,396.51775636523973,122.15691620390864,91.85815299861132,0.7773736449889839,1.0115248886868358,0.9618654819205403,0.9185815299861133,15,23,10,0.7634567901234567,55,6,False,0,9,-0.001173297992034042,0.23396268127738207,53.768002532975515
ur5e_q10_rear_left,ur5e,10,rear_left,511.2607029046784,322.54311842098843,156.64043013751507,109.06903017312285,1.1495943986810744,0.822814077604562,1.233389213681221,1.0906903017312288,14,21,10,0.7145679012345679,52,6,False,0,9,-0.0005999999993635818,1.5708010196149251,52.788366770982975
ur5e_q10_rear_center,ur5e,10,rear_center,511.2607029046784,322.54311842098843,156.64043013751507,109.06903017312285,1.1495943986810744,0.822814077604562,1.233389213681221,1.0906903017312288,15,19,12,0.7348148148148148,47,6,False,0,9,-0.0005999999928026495,0.7670814984159895,53.64746856599231
ur5e_q10_rear_right,ur5e,10,rear_right,511.2607029046784,322.54311842098843,156.64043013751507,109.06903017312285,1.1495943986810744,0.822814077604562,1.233389213681221,1.0906903017312288,15,20,13,0.7604938271604939,29,2,False,0,9,-0.0005999999956838448,0.877515399724679,52.11829518098966
ur5e_q10_mid_left,ur5e,10,mid_left,511.2607029046784,322.54311842098843,156.64043013751507,109.06903017312285,1.1495943986810744,0.822814077604562,1.233389213681221,1.0906903017312288,10,18,14,0.6350617283950617,51,6,False,0,9,-0.0005999999907358722,0.9432676911791997,54.07614958501654
ur5e_q11_rear_left,ur5e,11,rear_left,465.48820585902445,451.3670199140908,97.55100777884945,80.10552944615482,1.0466727269813418,1.1514464793726802,0.7681181714870036,0.8010552944615483,10,19,6,0.5496296296296296,53,6,False,0,9,-0.001101642647161158,0.5858398751553322,61.17609659899608
ur5e_q11_rear_center,ur5e,11,rear_center,465.48820585902445,451.3670199140908,97.55100777884945,80.10552944615482,1.0466727269813418,1.1514464793726802,0.7681181714870036,0.8010552944615483,7,19,5,0.4706172839506173,39,4,False,0,9,-0.0011299944158486563,0.7463332981557516,64.7927201569837
ur5e_q11_rear_right,ur5e,11,rear_right,465.48820585902445,451.3670199140908,97.55100777884945,80.10552944615482,1.0466727269813418,1.1514464793726802,0.7681181714870036,0.8010552944615483,5,14,4,0.34716049382716047,26,3,False,0,9,-0.001126327143389165,0.9797795065025658,59.54180719400756
ur5e_q11_mid_left,ur5e,11,mid_left,465.48820585902445,451.3670199140908,97.55100777884945,80.10552944615482,1.0466727269813418,1.1514464793726802,0.7681181714870036,0.8010552944615483,5,18,8,0.4498765432098765,42,6,False,0,9,-0.001145529358542459,0.9040290924234187,71.06506496298243
ur5e_q12_rear_left,ur5e,12,rear_left,407.7650051393694,377.5819190181793,131.52844364615157,119.16298721916971,0.9168793205171824,0.9632191811688244,1.0356570365838706,1.1916298721916974,15,20,9,0.7111111111111111,50,7,False,0,9,-0.0005999999950802026,1.5708010196148452,53.37367994597298
ur5e_q12_rear_center,ur5e,12,rear_center,407.7650051393694,377.5819190181793,131.52844364615157,119.16298721916971,0.9168793205171824,0.9632191811688244,1.0356570365838706,1.1916298721916974,14,22,11,0.740246913580247,54,7,False,0,9,-0.0005999999987156002,0.648526895239665,59.25025625099079
ur5e_q12_rear_right,ur5e,12,rear_right,407.7650051393694,377.5819190181793,131.52844364615157,119.16298721916971,0.9168793205171824,0.9632191811688244,1.0356570365838706,1.1916298721916974,15,21,13,0.773827160493827,39,5,False,0,9,-0.000599999997495354,0.8652602064737467,55.14247636802611
ur5e_q12_mid_left,ur5e,12,mid_left,407.7650051393694,377.5819190181793,131.52844364615157,119.16298721916971,0.9168793205171824,0.9632191811688244,1.0356570365838706,1.1916298721916974,15,22,16,0.8241975308641974,54,7,False,0,9,-0.0005999999973059916,0.8130682829368849,55.84883545699995
ur5e_q13_rear_left,ur5e,13,rear_left,424.29465550983025,474.16370186954754,143.51474299142137,117.4902814440429,0.9540470382198691,1.2096012802794576,1.1300373463891447,1.1749028144404292,14,18,9,0.6622222222222222,45,6,False,0,9,-0.0005999999995212613,0.4927172097152228,51.76190744899213
ur5e_q13_rear_center,ur5e,13,rear_center,424.29465550983025,474.16370186954754,143.51474299142137,117.4902814440429,0.9540470382198691,1.2096012802794576,1.1300373463891447,1.1749028144404292,9,22,20,0.740246913580247,37,4,False,0,9,-0.0005999999999086181,0.6346720064146023,58.119102393015055
ur5e_q13_rear_right,ur5e,13,rear_right,424.29465550983025,474.16370186954754,143.51474299142137,117.4902814440429,0.9540470382198691,1.2096012802794576,1.1300373463891447,1.1749028144404292,8,20,16,0.6419753086419754,24,2,False,0,9,-0.000599999999919193,0.8489487786528391,55.603985769004794
ur5e_q13_mid_left,ur5e,13,mid_left,424.29465550983025,474.16370186954754,143.51474299142137,117.4902814440429,0.9540470382198691,1.2096012802794576,1.1300373463891447,1.1749028144404292,10,17,13,0.6093827160493827,44,6,False,0,9,-0.0005999999999133088,0.2943733432969786,56.45052655399195
ur5e_q14_rear_left,ur5e,14,rear_left,482.0159468210836,352.14469473436486,117.46876453934237,81.58147470094261,1.0838361512869596,0.8983283028937876,0.9249509018845856,0.8158147470094264,13,20,13,0.7160493827160495,49,5,False,0,9,-0.0013735670629078864,1.5708010196151738,53.041967625002144
